columna,columna_1,"CUADRO 5 - Nacimientos por persona que atendió el parto según departamento, municipio de ocurrencia y sitio del parto",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,año,tipo,hoja_origen
68.0,68895.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
68.0,68895.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
68.0,68895.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
68.0,68895.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70000.0,70 Sucre,Total Dpto,Total,1163,1160,1,0,0,0,2,0,2023,nacimientos,Cuadro5
70.0,70000.0,,,Institución de Salud,1161,1160,1,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70000.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
70.0,70000.0,,,Otro Sitio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
70.0,70000.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70001.0,,70001 Sincelejo,Total,911,909,1,0,0,0,1,0,2023,nacimientos,Cuadro5
70.0,70001.0,,,Institución de Salud,910,909,1,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70001.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70001.0,,,Otro Sitio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
70.0,70001.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70110.0,,70110 Buenavista,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70110.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70110.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70110.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70110.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70124.0,,70124 Caimito,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70124.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70124.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70124.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70124.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70204.0,,70204 Colosó,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70204.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70204.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70204.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70204.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70215.0,,70215 Corozal,Total,58,58,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70215.0,,,Institución de Salud,58,58,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70215.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70215.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70215.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70221.0,,70221 Coveñas,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70221.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70221.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70221.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70221.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70230.0,,70230 Chalán,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70230.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70230.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70230.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70230.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70233.0,,70233 El Roble,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70233.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70233.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70233.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70233.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70235.0,,70235 Galeras,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70235.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70235.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70235.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70235.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70265.0,,70265 Guaranda,Total,84,84,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70265.0,,,Institución de Salud,84,84,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70265.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70265.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70265.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70400.0,,70400 La Unión,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70400.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70400.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70400.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70400.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70418.0,,70418 Los Palmitos,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70418.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70418.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70418.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70418.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70429.0,,70429 Majagual,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70429.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70429.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70429.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70429.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70473.0,,70473 Morroa,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70473.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70473.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70473.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70473.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70508.0,,70508 Ovejas,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70508.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70508.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70508.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70508.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70523.0,,70523 Palmito,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70523.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70523.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70523.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70523.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70670.0,,70670 Sampués,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70670.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70670.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70670.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70670.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70678.0,,70678 San Benito Abad,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70678.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70678.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70678.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70678.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70702.0,,70702 San Juan de Betulia,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70702.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70702.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70702.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70702.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70708.0,,70708 San Marcos,Total,89,88,0,0,0,0,1,0,2023,nacimientos,Cuadro5
70.0,70708.0,,,Institución de Salud,88,88,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70708.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
70.0,70708.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70708.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70713.0,,70713 San Onofre,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70713.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70713.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70713.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70713.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70717.0,,70717 San Pedro,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70717.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70717.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70717.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70717.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70742.0,,70742 San Luis de Sincé,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70742.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70742.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70742.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70742.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70771.0,,70771 Sucre,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70771.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70771.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70771.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70771.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70820.0,,70820 Santiago de Tolú,Total,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70820.0,,,Institución de Salud,4,4,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70820.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70820.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70820.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70823.0,,70823 Tolú Viejo,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70823.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70823.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70823.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
70.0,70823.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73000.0,73 Tolima,Total Dpto,Total,1072,1066,0,0,0,2,4,0,2023,nacimientos,Cuadro5
73.0,73000.0,,,Institución de Salud,1062,1062,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73000.0,,,Domicilio,5,1,0,0,0,2,2,0,2023,nacimientos,Cuadro5
73.0,73000.0,,,Otro Sitio,5,3,0,0,0,0,2,0,2023,nacimientos,Cuadro5
73.0,73000.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73001.0,,73001 Ibagué,Total,561,561,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73001.0,,,Institución de Salud,561,561,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73001.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73001.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73001.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73024.0,,73024 Alpujarra,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73024.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73024.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73024.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73024.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73026.0,,73026 Alvarado,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73026.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73026.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73026.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73026.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73030.0,,73030 Ambalema,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73030.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73030.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73030.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73030.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73043.0,,73043 Anzoátegui,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73043.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73043.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73043.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73043.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73055.0,,73055 Armero,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73055.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73055.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73055.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73055.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73067.0,,73067 Ataco,Total,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73067.0,,,Institución de Salud,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73067.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73067.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73067.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73124.0,,73124 Cajamarca,Total,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73124.0,,,Institución de Salud,6,6,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73124.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73124.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73124.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73148.0,,73148 Carmen de Apicalá,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73148.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73148.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73148.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73148.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73152.0,,73152 Casabianca,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73152.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73152.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73152.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73152.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73168.0,,73168 Chaparral,Total,83,83,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73168.0,,,Institución de Salud,83,83,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73168.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73168.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73168.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73200.0,,73200 Coello,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73200.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73200.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73200.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73200.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73217.0,,73217 Coyaima,Total,10,8,0,0,0,1,1,0,2023,nacimientos,Cuadro5
73.0,73217.0,,,Institución de Salud,8,8,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73217.0,,,Domicilio,2,0,0,0,0,1,1,0,2023,nacimientos,Cuadro5
73.0,73217.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73217.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73226.0,,73226 Cunday,Total,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73226.0,,,Institución de Salud,2,2,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73226.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73226.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73226.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73236.0,,73236 Dolores,Total,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73236.0,,,Institución de Salud,3,3,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73236.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73236.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73236.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73268.0,,73268 Espinal,Total,145,145,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73268.0,,,Institución de Salud,145,145,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73268.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73268.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73268.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73270.0,,73270 Falan,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73270.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73270.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73270.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73270.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73275.0,,73275 Flandes,Total,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73275.0,,,Institución de Salud,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73275.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73275.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73275.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73283.0,,73283 Fresno,Total,11,9,0,0,0,0,2,0,2023,nacimientos,Cuadro5
73.0,73283.0,,,Institución de Salud,8,8,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73283.0,,,Domicilio,1,0,0,0,0,0,1,0,2023,nacimientos,Cuadro5
73.0,73283.0,,,Otro Sitio,2,1,0,0,0,0,1,0,2023,nacimientos,Cuadro5
73.0,73283.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73319.0,,73319 Guamo,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73319.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73319.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73319.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73319.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73347.0,,73347 Herveo,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73347.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73347.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73347.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73347.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73349.0,,73349 Honda,Total,68,68,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73349.0,,,Institución de Salud,68,68,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73349.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73349.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73349.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73352.0,,73352 Icononzo,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73352.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73352.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73352.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73352.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73408.0,,73408 Lérida,Total,9,9,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73408.0,,,Institución de Salud,9,9,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73408.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73408.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73408.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73411.0,,73411 Líbano,Total,75,75,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73411.0,,,Institución de Salud,75,75,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73411.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73411.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73411.0,,,Sin información,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73443.0,,73443 San Sebastián de Mariquita,Total,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73443.0,,,Institución de Salud,1,1,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73443.0,,,Domicilio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
73.0,73443.0,,,Otro Sitio,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro5
