coddepartamento,departamento,codmunicipio,municipio,indicador,a_o,valor_indicador
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2009,7.692307692
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2010,2.352941176
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2011,1.204819277
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2012,19.44444444
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2013,3.370786517
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2014,4.255319149
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2016,5.555555556
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2017,7.692307692
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2018,10.86956522
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2019,12.5
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2020,5
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2005,46.66666667
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2006,52.67857143
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2007,46.61654135
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2008,57.27272727
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2009,54.11764706
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2010,56.62650602
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2011,53.65853659
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2012,52.77777778
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2013,59.7826087
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2014,37.73584906
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2015,57.57575758
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2016,66.66666667
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2017,63.93442623
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2018,60.37735849
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2019,56.60377358
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2020,56.09756098
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2005,43.33333333
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2006,54.83870968
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2007,61.76470588
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2008,44.11764706
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2009,70
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2010,91.30434783
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2011,64.70588235
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2012,73.68421053
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2013,60.86956522
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2014,73.68421053
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2015,71.42857143
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2016,58.82352941
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2017,53.84615385
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2018,54.54545455
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2019,62.5
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2020,37.5
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2008,66.66666667
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2009,100
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2012,100
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2013,100
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2015,100
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2016,100
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2018,100
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2019,75
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2020,100
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2005,77.6
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2006,78.51239669
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2007,81.25
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2008,88.28828829
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2009,79.12087912
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2010,83.52941176
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2011,75.90361446
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2012,91.66666667
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2013,85.56701031
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2014,54.05405405
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2015,53.19148936
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2016,71.64179104
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2017,74.6031746
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2018,67.85714286
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2019,66.03773585
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2020,66.66666667
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2005,88.13559322
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2006,84.29752066
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2007,88.73239437
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2008,88.28828829
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2009,78.02197802
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2010,83.52941176
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2011,81.70731707
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2012,90.27777778
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2013,84.53608247
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2014,55.07246377
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2015,53.19148936
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2016,70.76923077
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2017,74.6031746
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2018,66.66666667
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2019,66.03773585
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS INSTITUCIONALES,2020,64.28571429
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS POR CESAREA,2006,0.833333333
86,Putumayo,86571,Puerto Guzmán,PORCENTAJE DE PARTOS POR CESAREA,2015,2.127659574
86,Putumayo,86571,Puerto Guzmán,PORPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES MENORES DE 14 AÑOS,2009,1.075268817
86,Putumayo,86571,Puerto Guzmán,PORPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES MENORES DE 14 AÑOS,2019,1.886792453
86,Putumayo,86571,Puerto Guzmán,PORPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES MENORES DE 14 AÑOS,2020,2.380952381
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2005,2.464
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2006,3.495867769
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2007,3.25
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2008,4.162162162
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2009,3.247311828
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2010,4.376470588
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2011,3.891566265
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2012,3.722222222
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2013,4.144329897
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2014,2
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2015,2.829787234
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2016,4.582089552
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2017,3.873015873
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2018,4.017857143
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2019,3.679245283
86,Putumayo,86571,Puerto Guzmán,PROMEDIO DE CONTROLES PRENATALES,2020,3.952380952
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2005,18.5483871
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2006,19.16666667
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2007,18.75
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2008,24.32432432
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2009,17.20430108
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2010,20.48192771
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2011,13.25301205
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2012,13.88888889
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2013,18.75
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2014,21.62162162
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2015,17.0212766
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2016,19.40298507
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2017,14.28571429
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2018,16.07142857
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2019,13.20754717
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2020,11.9047619
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2005,50
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2006,50.83333333
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2007,45.13888889
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2008,47.74774775
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2009,56.98924731
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2010,53.01204819
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2011,49.39759036
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2012,58.33333333
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2013,52.08333333
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2014,40.54054054
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2015,55.31914894
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2016,52.23880597
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2017,50.79365079
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2018,48.21428571
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2019,52.83018868
86,Putumayo,86571,Puerto Guzmán,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2020,64.28571429
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2006,0.699300699
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2007,0.689655172
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2008,2.03942896
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2009,2.021563342
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2010,0.67294751
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2012,0.686341798
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2013,2.803083392
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2015,0.745156483
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2016,0.767459708
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2018,0.798722045
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2019,1.95599022
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2020,0.484496124
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2005,14.76301476
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2006,14.99423299
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2007,16.33118116
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2008,17.21556886
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2009,10.71692535
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2010,10.98901099
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2011,7.653061224
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2012,8.014571949
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2013,13.15789474
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2014,8.487084871
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2015,4.119850187
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2016,9.132420091
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2017,6.571318129
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2018,6.294256491
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2019,3.830439224
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2020,2.780586451
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2005,32.67411866
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2006,32.45089667
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2007,35.50295858
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2008,35.80349709
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2009,21.27659574
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2010,23.31189711
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2011,16.58767773
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2012,16.30434783
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2013,24.44614209
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2014,17.41105223
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2015,7.530120482
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2016,17.35849057
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2017,12.94744859
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2018,11.62790698
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2019,5.879208979
86,Putumayo,86571,Puerto Guzmán,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2020,5.285412262
86,Putumayo,86571,Puerto Guzmán,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2005,8
86,Putumayo,86571,Puerto Guzmán,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2006,24.79338843
