columna,"CUADRO 11 - Defunciones por grupo de edad y sexo, según departamentos de ocurrencia y grupos de causas de defunción  (Lista Colombia 105 para la tabulación de mortalidad)",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49,columna_50,columna_51,columna_52,columna_53,columna_54,columna_55,columna_56,columna_57,columna_58,columna_59,columna_60,columna_61,columna_62,columna_63,columna_64,columna_65,columna_66,columna_67,columna_68,columna_69,columna_70,columna_71,columna_72,columna_73,columna_74,columna_75,columna_76,columna_77,columna_78,columna_79,columna_80,columna_81,columna_82,columna_83,columna_84,columna_85,columna_86,columna_87,columna_88,columna_89,columna_90,columna_91,columna_92,columna_93,columna_94,columna_95,año,tipo,hoja_origen
76.0,,"048 Enfermedades del ojo y sus anexos, del oído y de la apófisis mastoides",10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,049 Fiebre reumática aguda y enfermedades cardíacas reumáticas crónicas,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,050 Enfermedades hipertensivas,746,333,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,4,0,0,3,3,0,4,6,0,6,2,0,18,6,0,27,13,0,23,24,0,42,35,0,41,35,0,52,56,0,56,85,0,36,90,0,15,41,0,2,14,0,0,0,0,2024,defunciones,Cuadro11
76.0,,051 Enfermedades isquémicas del corazón,6367,3298,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,11,4,0,14,6,0,20,9,0,34,26,0,56,28,0,84,43,0,135,87,0,267,148,0,322,180,0,442,279,0,455,311,0,490,455,0,429,622,0,348,515,0,151,266,0,35,88,0,0,0,0,2024,defunciones,Cuadro11
76.0,,052 Enfermedad cardiopulmonar y enfermedades de la circulación pulmonar,180,65,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,3,1,0,0,2,0,1,7,0,1,3,0,4,7,0,5,3,0,3,7,0,9,10,0,9,18,0,7,15,0,3,7,0,12,13,0,4,11,0,1,5,0,0,1,0,0,0,0,2024,defunciones,Cuadro11
76.0,,053 Todas las demás formas de enfermedad del corazón,539,284,255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,3,0,0,0,0,2,1,0,0,2,0,2,2,0,4,1,0,6,0,0,4,1,0,7,1,0,12,4,0,6,5,0,5,5,0,10,9,0,17,6,0,21,14,0,30,23,0,36,29,0,37,24,0,40,28,0,25,47,0,12,29,0,4,19,0,1,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,054 Insuficiencia cardíaca,82,39,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,2,1,0,4,3,0,2,3,0,5,5,0,9,2,0,6,7,0,3,6,0,3,9,0,1,4,0,1,1,0,0,0,0,2024,defunciones,Cuadro11
76.0,,055 Enfermedades cerebrovasculares,2468,1099,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,4,5,0,3,5,0,7,4,0,7,13,0,21,12,0,20,19,0,45,36,0,49,44,0,71,64,0,115,115,0,132,124,0,145,168,0,144,186,0,179,241,0,108,205,0,34,100,0,11,25,0,0,0,0,2024,defunciones,Cuadro11
76.0,,056 Aterosclerosis,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,057 Aneurisma aórtico,162,97,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,0,0,0,1,0,7,2,0,10,2,0,15,8,0,20,13,0,11,14,0,12,10,0,11,8,0,2,5,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,058 Enfermedades de los vasos sanguíneos y otras enfermedades del sistema circulatorio,200,87,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,2,4,0,3,2,0,6,4,0,9,7,0,7,6,0,8,9,0,12,6,0,9,15,0,8,20,0,9,21,0,5,8,0,4,6,0,1,2,0,0,0,0,2024,defunciones,Cuadro11
76.0,,059 Neumonía,787,400,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,0,2,0,2,2,0,3,1,0,1,2,0,1,2,0,5,2,0,6,5,0,15,7,0,12,1,0,9,6,0,18,6,0,19,9,0,21,11,0,25,18,0,32,34,0,46,35,0,40,30,0,49,40,0,35,68,0,36,71,0,16,27,0,2,4,0,0,0,0,2024,defunciones,Cuadro11
76.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,1644,931,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,3,0,4,4,0,6,4,0,18,2,0,21,6,0,65,14,0,83,45,0,119,58,0,113,75,0,137,126,0,185,147,0,112,135,0,51,71,0,10,20,0,0,0,0,2024,defunciones,Cuadro11
76.0,,061 Enfermedades del pulmón debidas a agentes externos,193,86,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,5,6,0,10,8,0,17,10,0,9,11,0,16,19,0,13,28,0,9,12,0,0,7,0,0,0,0,2024,defunciones,Cuadro11
76.0,,062 Todas las demás enfermedades del sistema respiratorio,346,187,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,3,0,0,0,0,2,1,0,1,0,0,2,0,0,3,1,0,3,0,0,4,0,0,4,3,0,3,1,0,3,4,0,6,7,0,12,7,0,8,10,0,15,9,0,20,18,0,27,15,0,14,20,0,27,18,0,19,15,0,10,20,0,0,2,0,0,4,0,0,0,0,2024,defunciones,Cuadro11
76.0,,063 Úlcera,183,99,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,4,1,0,6,8,0,11,8,0,12,6,0,13,5,0,8,8,0,16,12,0,12,11,0,8,15,0,3,6,0,0,3,0,0,0,0,2024,defunciones,Cuadro11
76.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,166,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,2,0,2,3,0,3,4,0,3,0,0,4,2,0,10,2,0,5,4,0,11,8,0,8,11,0,7,8,0,8,14,0,11,11,0,4,8,0,2,4,0,0,1,0,0,0,0,2024,defunciones,Cuadro11
76.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",293,142,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,0,3,1,0,5,0,0,5,4,0,1,3,0,5,2,0,3,2,0,6,4,0,13,5,0,15,13,0,18,10,0,13,16,0,17,30,0,22,31,0,8,19,0,3,6,0,0,1,0,0,0,0,2024,defunciones,Cuadro11
76.0,,066 Enfermedades del hígado,430,223,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,2,2,0,5,3,0,5,5,0,9,6,0,9,4,0,27,9,0,29,23,0,36,24,0,32,33,0,32,34,0,19,26,0,11,22,0,5,12,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",257,110,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,2,3,0,2,3,0,5,0,0,2,4,0,2,7,0,11,6,0,7,11,0,8,13,0,15,23,0,19,19,0,16,19,0,10,12,0,3,15,0,5,6,0,2,1,0,0,0,0,2024,defunciones,Cuadro11
76.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",243,95,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,3,0,0,2,0,2,3,0,3,2,0,2,1,0,2,3,0,5,6,0,8,12,0,9,14,0,18,19,0,8,23,0,18,15,0,6,26,0,7,11,0,3,3,0,1,2,0,0,0,0,2024,defunciones,Cuadro11
76.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,111,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,1,1,0,3,0,0,0,4,0,2,1,0,1,3,0,6,7,0,7,4,0,2,2,0,6,8,0,2,7,0,6,8,0,6,9,0,2,4,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,070 Hemorragia gastrointestinal,105,58,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,5,0,6,2,0,7,6,0,10,1,0,5,11,0,11,11,0,7,6,0,5,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,071 Enfermedades de la piel y del tejido subcutáneo,177,78,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,0,1,0,3,3,0,1,5,0,2,3,0,3,7,0,7,4,0,8,4,0,9,17,0,6,13,0,11,17,0,10,7,0,8,10,0,4,7,0,1,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,072 Enfermedades del sistema osteomuscular y del tejido conjuntivo,275,93,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,3,0,1,5,0,0,7,0,2,2,0,0,7,0,2,8,0,8,8,0,8,11,0,4,9,0,6,8,0,6,9,0,13,15,0,8,23,0,12,15,0,8,20,0,8,15,0,3,12,0,1,3,0,0,0,0,2024,defunciones,Cuadro11
76.0,,073 Enfermedades glomerulares y tubulointersticiales,53,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,2,0,1,3,0,3,1,0,3,5,0,4,2,0,1,2,0,2,5,0,1,7,0,0,2,0,2,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,074 Insuficiencia renal,236,136,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,2,0,0,1,0,1,0,0,5,2,0,3,4,0,9,8,0,12,7,0,10,9,0,17,8,0,21,8,0,22,11,0,16,16,0,11,16,0,3,2,0,1,3,0,0,0,0,2024,defunciones,Cuadro11
76.0,,075 Todas las demás enfermedades del sistema urinario,460,211,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,4,1,0,2,2,0,3,0,0,2,0,0,1,6,0,8,9,0,15,16,0,20,19,0,37,33,0,26,48,0,39,54,0,38,46,0,11,10,0,2,1,0,0,0,0,2024,defunciones,Cuadro11
76.0,,076 Hiperplasia de la próstata,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,11,0,0,18,0,0,20,0,0,20,0,0,12,0,0,9,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,077 Trastornos de los órganos genitales,29,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,4,0,2,1,0,3,0,0,2,1,0,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,"078 Embarazo, parto y puerperio",21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,3,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,34,18,16,0,2,0,0,4,2,0,6,9,0,5,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,50,22,28,0,2,4,0,7,6,0,8,9,0,4,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",8,2,6,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,082 Trastornos respiratorios específicos del período perinatal,73,42,31,0,1,2,0,12,7,0,16,8,0,2,5,0,0,0,0,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,10,3,7,0,0,1,0,0,0,0,1,1,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,084 Infecciones específicas del período perinatal,31,23,8,0,0,0,0,0,1,0,7,2,0,10,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,085 Enterocolitis necrotizante del feto y del recién nacido,20,9,11,0,0,0,0,0,0,0,1,2,0,4,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,086 Todas las demás afecciones originadas en el período perinatal,28,18,10,0,0,2,0,1,1,0,10,5,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,087 Malformaciones congénitas del sistema circulatorio,92,48,44,0,0,0,0,3,0,0,5,3,0,12,8,0,1,1,0,9,9,0,7,8,0,2,0,0,1,0,0,1,0,0,0,3,0,0,1,0,2,2,0,0,1,0,0,0,0,1,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",92,52,40,0,0,0,0,2,3,0,3,4,0,12,6,0,0,0,0,4,7,0,4,1,0,0,2,0,5,0,0,3,1,0,3,0,0,2,3,0,1,2,0,2,0,0,2,3,0,1,1,0,1,2,0,1,0,0,1,0,0,1,3,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,"089 Signos, síntomas y afecciones mal definidas",41,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,2,0,0,0,0,1,0,0,0,3,0,2,0,0,2,0,0,2,1,0,2,1,0,1,0,0,0,0,0,4,3,0,2024,defunciones,Cuadro11
76.0,,090 Accidentes de transporte de motor y secuelas,919,725,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,49,22,0,87,24,0,64,13,0,70,14,0,52,16,0,57,13,0,44,6,0,46,8,0,39,6,0,64,16,0,34,18,0,37,13,0,31,10,0,19,9,0,18,2,0,10,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,091 Otros accidentes de transporte terrestre,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,092 Los demás accidentes de transporte y los no especificados y secuelas,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,093 Caídas,171,112,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,0,1,0,0,6,2,0,7,1,0,9,0,0,15,1,0,12,5,0,16,3,0,11,7,0,11,6,0,12,13,0,5,14,0,1,5,0,0,1,0,0,0,0,2024,defunciones,Cuadro11
76.0,,094 Accidentes por disparo de arma de fuego,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,095 Ahogamiento y sumersión accidentales,35,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,2,1,0,1,0,0,3,0,0,1,2,0,2,0,0,1,1,0,6,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,096 Otros accidentes que obstruyen la respiración,21,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro11
76.0,,"097 Exposición a la corriente eléctrica, radiación y temperatura y presión del aire ambientales extremas",25,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,4,0,0,4,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,"098 Exposición al humo, fuego y llamas",12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,"099 Envenenamiento accidental por, y exposición a sustancias nocivas",60,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,11,3,0,8,1,0,7,0,0,5,1,0,4,0,0,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,100 Lesiones autoinfligidas intencionalmente (suicidios) y secuelas,269,219,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,9,0,31,5,0,26,8,0,24,2,0,25,2,0,12,4,0,16,4,0,13,5,0,12,3,0,15,3,0,8,1,0,9,1,0,4,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,101 Agresiones (homicidios) y secuelas,2401,2237,162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,10,3,0,234,20,0,420,24,0,408,23,0,326,15,0,259,21,1,192,14,0,125,16,0,93,6,0,85,2,0,42,4,0,17,2,0,17,3,0,5,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,102 Eventos de intención no determinada y secuelas,219,167,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,1,0,12,3,0,10,3,0,18,1,0,14,0,0,8,2,1,5,0,0,11,0,0,8,4,0,11,0,0,17,2,0,10,5,0,8,8,0,9,3,0,9,9,0,4,4,0,1,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,104 Contratiempos de la atención médico quirúrgica y secuelas,27,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,1,4,0,1,0,0,1,4,0,1,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro11
76.0,,105 Otros accidentes y secuelas,112,62,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,7,1,0,4,2,0,3,1,0,3,0,0,5,0,0,6,1,0,5,2,0,3,0,0,6,8,0,2,4,0,7,15,0,4,9,0,2,2,0,1,2,0,0,0,0,2024,defunciones,Cuadro11
81.0,81 Arauca,TOTAL,1175,795,379,1,0,2,0,4,1,0,3,1,0,1,0,0,1,0,0,3,3,0,0,2,0,2,0,0,3,3,0,3,3,0,3,2,0,27,4,0,48,7,0,49,7,0,53,12,0,40,10,0,38,7,0,32,12,0,34,19,1,38,17,0,48,19,0,50,33,0,64,29,0,78,36,0,64,51,0,58,45,0,33,35,0,17,15,0,1,4,0,0,0,0,2024,defunciones,Cuadro11
