columna,columna_1,"CUADRO 3 - Defunciones por grupos de edad y sexo, según departamento, municipio y área donde ocurrió la defunción",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,año,tipo,hoja_origen
41.0,41791.0,,,Cabecera municipal,25,17,8,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,6,3,0,8,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
41.0,41791.0,,,Centro poblado,9,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41791.0,,,Rural disperso,20,13,7,0,0,1,0,0,0,0,0,0,0,1,0,0,4,2,0,4,1,0,4,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41791.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41797.0,,41797 Tesalia,TOTAL,32,16,16,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,7,6,0,5,8,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41797.0,,,Cabecera municipal,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41797.0,,,Centro poblado,8,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41797.0,,,Rural disperso,7,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41797.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41799.0,,41799 Tello,TOTAL,41,23,18,0,0,0,0,0,0,0,0,1,0,5,1,0,5,2,0,6,8,0,6,5,0,1,1,0,0,0,0,2024,defunciones,Cuadro3
41.0,41799.0,,,Cabecera municipal,21,12,9,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,4,5,0,3,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41799.0,,,Centro poblado,7,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,2024,defunciones,Cuadro3
41.0,41799.0,,,Rural disperso,13,8,5,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,2,1,0,3,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41799.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41801.0,,41801 Teruel,TOTAL,20,15,5,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,6,1,0,3,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41801.0,,,Cabecera municipal,12,9,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,3,0,0,3,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41801.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41801.0,,,Rural disperso,8,6,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41801.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41807.0,,41807 Timaná,TOTAL,65,44,21,0,0,0,0,0,0,0,0,0,0,11,2,0,10,3,0,13,7,0,10,9,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41807.0,,,Cabecera municipal,32,20,12,0,0,0,0,0,0,0,0,0,0,4,1,0,3,2,0,6,4,0,7,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41807.0,,,Centro poblado,10,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,0,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41807.0,,,Rural disperso,23,17,6,0,0,0,0,0,0,0,0,0,0,6,1,0,4,0,0,5,3,0,2,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41807.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41872.0,,41872 Villavieja,TOTAL,22,13,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,4,0,1,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41872.0,,,Cabecera municipal,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41872.0,,,Centro poblado,11,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41872.0,,,Rural disperso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41872.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41885.0,,41885 Yaguará,TOTAL,30,13,17,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,6,9,0,4,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41885.0,,,Cabecera municipal,26,10,16,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,9,0,4,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41885.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41885.0,,,Rural disperso,4,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41885.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41999.0,,Sin Información,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
41.0,41999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44000.0,44 La Guajira,Total Dpto,TOTAL,2549,1436,1108,5,142,116,0,40,36,0,28,18,0,367,138,0,297,193,4,385,327,0,160,248,1,15,27,0,2,5,0,2024,defunciones,Cuadro3
44.0,44000.0,,,Cabecera municipal,2185,1196,985,4,137,101,0,31,27,0,21,15,0,260,121,0,248,177,3,349,297,0,137,223,1,13,24,0,0,0,0,2024,defunciones,Cuadro3
44.0,44000.0,,,Centro poblado,87,50,37,0,3,2,0,1,3,0,0,0,0,8,5,0,12,5,0,16,9,0,8,12,0,2,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44000.0,,,Rural disperso,220,154,65,1,2,13,0,7,6,0,5,1,0,87,10,0,29,8,1,13,15,0,11,11,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44000.0,,,Sin información,57,36,21,0,0,0,0,1,0,0,2,2,0,12,2,0,8,3,0,7,6,0,4,2,0,0,1,0,2,5,0,2024,defunciones,Cuadro3
44.0,44001.0,,44001 Riohacha,TOTAL,884,517,363,4,55,45,0,12,14,0,6,3,0,160,41,0,111,73,4,121,101,0,49,76,0,3,9,0,0,1,0,2024,defunciones,Cuadro3
44.0,44001.0,,,Cabecera municipal,782,431,348,3,55,43,0,10,14,0,6,3,0,109,39,0,94,72,3,112,96,0,42,73,0,3,8,0,0,0,0,2024,defunciones,Cuadro3
44.0,44001.0,,,Centro poblado,15,12,3,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,3,3,0,3,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44001.0,,,Rural disperso,75,63,11,1,0,2,0,1,0,0,0,0,0,43,2,0,12,1,1,4,2,0,3,3,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44001.0,,,Sin información,12,11,1,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro3
44.0,44035.0,,44035 Albania,TOTAL,35,23,12,0,2,0,0,2,2,0,0,0,0,6,1,0,10,2,0,3,3,0,0,3,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44035.0,,,Cabecera municipal,24,17,7,0,2,0,0,0,1,0,0,0,0,5,0,0,7,2,0,3,2,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44035.0,,,Centro poblado,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44035.0,,,Rural disperso,6,2,4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44035.0,,,Sin información,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44078.0,,44078 Barrancas,TOTAL,61,37,24,0,0,0,0,1,0,0,1,0,0,14,1,0,8,2,0,8,8,0,4,10,0,1,2,0,0,1,0,2024,defunciones,Cuadro3
44.0,44078.0,,,Cabecera municipal,40,24,16,0,0,0,0,1,0,0,1,0,0,6,0,0,6,1,0,6,6,0,3,7,0,1,2,0,0,0,0,2024,defunciones,Cuadro3
44.0,44078.0,,,Centro poblado,4,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44078.0,,,Rural disperso,15,10,5,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,2,2,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44078.0,,,Sin información,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro3
44.0,44090.0,,44090 Dibulla,TOTAL,69,51,18,0,1,1,0,2,1,0,0,0,0,22,4,0,10,4,0,8,5,0,6,3,0,1,0,0,1,0,0,2024,defunciones,Cuadro3
44.0,44090.0,,,Cabecera municipal,28,24,4,0,0,1,0,0,0,0,0,0,0,15,2,0,4,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44090.0,,,Centro poblado,21,14,7,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,5,1,0,3,2,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44090.0,,,Rural disperso,19,12,7,0,1,0,0,2,1,0,0,0,0,6,1,0,2,1,0,1,3,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44090.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro3
44.0,44098.0,,44098 Distracción,TOTAL,23,12,11,0,2,0,0,0,0,0,0,0,0,1,1,0,4,2,0,1,4,0,4,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44098.0,,,Cabecera municipal,15,7,8,0,2,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,4,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44098.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44098.0,,,Rural disperso,7,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44098.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44110.0,,44110 El Molino,TOTAL,9,7,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44110.0,,,Cabecera municipal,8,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44110.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44110.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44110.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44279.0,,44279 Fonseca,TOTAL,74,42,32,0,0,0,0,0,0,0,1,0,0,15,5,0,6,3,0,15,12,0,4,11,0,1,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44279.0,,,Cabecera municipal,61,33,28,0,0,0,0,0,0,0,0,0,0,9,5,0,4,3,0,15,10,0,4,9,0,1,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44279.0,,,Centro poblado,4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44279.0,,,Rural disperso,9,8,1,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44279.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44378.0,,44378 Hatonuevo,TOTAL,24,13,11,0,0,1,0,0,0,0,2,0,0,5,0,0,2,2,0,4,5,0,0,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44378.0,,,Cabecera municipal,22,11,11,0,0,1,0,0,0,0,2,0,0,3,0,0,2,2,0,4,5,0,0,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44378.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44378.0,,,Rural disperso,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44378.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44420.0,,44420 La Jagua del Pilar,TOTAL,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44420.0,,,Cabecera municipal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44420.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44420.0,,,Rural disperso,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44420.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44430.0,,44430 Maicao,TOTAL,751,410,340,1,56,45,0,14,11,0,13,9,0,81,60,0,92,65,0,113,98,0,38,47,1,2,3,0,1,2,0,2024,defunciones,Cuadro3
44.0,44430.0,,,Cabecera municipal,703,380,322,1,56,43,0,14,9,0,11,8,0,67,55,0,85,63,0,109,96,0,36,45,1,2,3,0,0,0,0,2024,defunciones,Cuadro3
44.0,44430.0,,,Centro poblado,3,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44430.0,,,Rural disperso,37,25,12,0,0,1,0,0,2,0,1,0,0,13,4,0,7,2,0,3,2,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44430.0,,,Sin información,8,5,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,2024,defunciones,Cuadro3
44.0,44560.0,,44560 Manaure,TOTAL,55,29,26,0,0,6,0,1,2,0,1,1,0,10,4,0,8,1,0,7,7,0,2,4,0,0,0,0,0,1,0,2024,defunciones,Cuadro3
44.0,44560.0,,,Cabecera municipal,23,15,8,0,0,0,0,1,1,0,0,0,0,8,1,0,3,0,0,2,3,0,1,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44560.0,,,Centro poblado,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44560.0,,,Rural disperso,15,5,10,0,0,6,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44560.0,,,Sin información,16,9,7,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,4,3,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro3
44.0,44650.0,,44650 San Juan del Cesar,TOTAL,395,208,187,0,13,10,0,3,2,0,0,4,0,34,14,0,36,28,0,82,60,0,34,63,0,6,6,0,0,0,0,2024,defunciones,Cuadro3
44.0,44650.0,,,Cabecera municipal,368,190,178,0,13,9,0,3,2,0,0,4,0,27,13,0,32,26,0,77,57,0,33,61,0,5,6,0,0,0,0,2024,defunciones,Cuadro3
44.0,44650.0,,,Centro poblado,15,10,5,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,5,2,0,0,2,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44650.0,,,Rural disperso,10,7,3,0,0,1,0,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44650.0,,,Sin información,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44847.0,,44847 Uribia,TOTAL,95,51,44,0,13,7,0,5,4,0,3,1,0,11,6,0,4,6,0,8,10,0,7,9,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44847.0,,,Cabecera municipal,43,28,15,0,9,3,0,2,0,0,1,0,0,6,4,0,3,2,0,4,3,0,3,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44847.0,,,Centro poblado,22,10,12,0,3,1,0,0,2,0,0,0,0,1,1,0,1,1,0,3,2,0,2,4,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44847.0,,,Rural disperso,20,10,10,0,1,3,0,3,2,0,1,0,0,2,1,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44847.0,,,Sin información,10,3,7,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44855.0,,44855 Urumita,TOTAL,21,10,11,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,3,0,4,5,0,1,2,0,0,0,0,2024,defunciones,Cuadro3
44.0,44855.0,,,Cabecera municipal,21,10,11,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,3,0,4,5,0,1,2,0,0,0,0,2024,defunciones,Cuadro3
44.0,44855.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44855.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44855.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44874.0,,44874 Villanueva,TOTAL,49,22,27,0,0,1,0,0,0,0,1,0,0,3,0,0,2,4,0,11,10,0,5,11,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44874.0,,,Cabecera municipal,46,19,27,0,0,1,0,0,0,0,0,0,0,2,0,0,2,4,0,11,10,0,4,11,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
44.0,44874.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44874.0,,,Rural disperso,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44874.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44999.0,,Sin Información,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
44.0,44999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
47.0,47000.0,47 Magdalena,Total Dpto,TOTAL,6332,3734,2598,0,76,52,0,19,17,0,21,20,0,863,225,0,711,460,0,1425,1057,0,596,718,0,19,48,0,4,1,0,2024,defunciones,Cuadro3
47.0,47000.0,,,Cabecera municipal,5667,3301,2366,0,74,50,0,17,14,0,17,18,0,759,207,0,619,432,0,1290,965,0,508,643,0,17,37,0,0,0,0,2024,defunciones,Cuadro3
47.0,47000.0,,,Centro poblado,458,287,171,0,0,1,0,0,3,0,2,2,0,55,10,0,57,17,0,103,65,0,69,63,0,1,10,0,0,0,0,2024,defunciones,Cuadro3
47.0,47000.0,,,Rural disperso,136,98,38,0,1,1,0,2,0,0,1,0,0,41,6,0,25,10,0,18,16,0,10,4,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
47.0,47000.0,,,Sin información,71,48,23,0,1,0,0,0,0,0,1,0,0,8,2,0,10,1,0,14,11,0,9,8,0,1,0,0,4,1,0,2024,defunciones,Cuadro3
47.0,47001.0,,47001 Santa Marta,TOTAL,3653,2064,1589,0,52,33,0,13,9,0,17,9,0,451,141,0,425,320,0,824,675,0,275,386,0,7,16,0,0,0,0,2024,defunciones,Cuadro3
47.0,47001.0,,,Cabecera municipal,3600,2035,1565,0,51,33,0,13,8,0,16,9,0,445,141,0,416,318,0,816,661,0,271,380,0,7,15,0,0,0,0,2024,defunciones,Cuadro3
47.0,47001.0,,,Centro poblado,41,20,21,0,0,0,0,0,1,0,1,0,0,1,0,0,9,2,0,7,11,0,2,6,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
47.0,47001.0,,,Rural disperso,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
47.0,47001.0,,,Sin información,8,6,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
47.0,47030.0,,47030 Algarrobo,TOTAL,32,22,10,0,0,1,0,0,0,0,0,0,0,10,2,0,4,3,0,2,3,0,5,1,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
47.0,47030.0,,,Cabecera municipal,23,15,8,0,0,1,0,0,0,0,0,0,0,7,1,0,2,3,0,1,2,0,4,1,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
47.0,47030.0,,,Centro poblado,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
47.0,47030.0,,,Rural disperso,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
47.0,47030.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
47.0,47053.0,,47053 Aracataca,TOTAL,85,62,23,0,0,0,0,0,1,0,0,1,0,15,3,0,13,3,0,26,4,0,7,10,0,0,1,0,1,0,0,2024,defunciones,Cuadro3
47.0,47053.0,,,Cabecera municipal,73,54,19,0,0,0,0,0,1,0,0,1,0,14,3,0,11,1,0,23,4,0,6,8,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
47.0,47053.0,,,Centro poblado,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
